zcr,energy,energy_entropy,spectral_centroid,spectral_spread,spectral_entropy,spectral_flux,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_std,Gender
0.197409883,0.004518292,2.737213789,0.260281601,0.199993725,1.306979794,0.006050717,0.313031915,-29.76556589,1.428132978,-0.812243169,-0.391787314,-0.241919686,-0.085582634,-0.00191357,-0.019342834,-0.014193935,-0.029304683,-0.047965985,0.065109041,-0.073357732,0.01164258,0.014066875,0.011977677,0.005780139,0.012945011,0.020888476,0.023640934,0.004156441,0.01115875,0.011313595,0.008134632,0.006513359,0.01563632,male
0.232837343,0.010315653,2.762563395,0.310969659,0.216494056,1.525310015,0.005417425,0.403703704,-29.20191265,1.172765446,-0.224395756,-0.434374505,-0.417606658,-0.022511206,0.038727783,-0.053759156,0.112344645,-0.046884693,-0.058894472,0.055536713,-0.13215586,0.010347368,0.013379905,0.009324357,0.007234808,0.00743057,0.015072314,0.032201438,0.003043768,0.006316832,0.010497283,0.008674945,0.006670026,0.013953701,male
0.162795824,0.006244466,2.699283324,0.240305399,0.195383581,1.356791647,0.005890071,0.28359375,-28.80846272,1.292232359,-0.665083606,-0.454023632,-0.346404305,0.082494704,-0.04109911,-0.044572015,0.041732345,-0.003273881,-0.036408766,0.037945936,-0.086943433,0.017322022,0.016463452,0.010085491,0.005205102,0.009715586,0.021038857,0.024128872,0.006141099,0.009460134,0.007758856,0.008251799,0.008569643,0.015228858,male
0.179677722,0.01139068,2.653922987,0.252767739,0.212734336,1.362822726,0.005211464,0.297075893,-28.97193391,1.401796837,-0.654049787,-0.472354184,-0.322329825,0.056998303,-0.020611124,-0.032908156,-0.031620997,-0.060099308,-0.039389315,0.038295895,-0.089360508,0.015658483,0.017340517,0.012190764,0.008235637,0.012517363,0.022987243,0.01721578,0.006972083,0.007774421,0.012242148,0.010132211,0.010339296,0.014816122,male
0.150345339,0.009145554,2.902812504,0.24193176,0.18636669,1.172429531,0.005756551,0.283018519,-27.08816286,1.576672239,-0.522841723,-0.271252545,-0.474152258,-0.000878116,-0.144921086,-0.071872683,0.057502228,-0.088276159,-0.009141359,0.006837451,0.02939143,0.009594155,0.007535555,0.014328436,0.021954469,0.021707636,0.021979886,0.021048478,0.006308481,0.00769658,0.013325851,0.013994019,0.007566813,0.020041439,male
0.132960318,0.015057263,2.785933068,0.221763114,0.187092695,1.252094068,0.005184991,0.246004902,-25.3901362,1.369352729,-0.634734163,-0.40435538,-0.307492075,0.017559216,-0.177291726,-0.095014918,0.097639516,0.026492911,-0.017527993,0.045546562,-0.031865174,0.010400045,0.008631532,0.014844545,0.013940113,0.012410617,0.017667268,0.01680057,0.008736256,0.011014801,0.02068656,0.0172927,0.01257363,0.017139852,male
0.142553191,0.015552452,2.909138134,0.229231262,0.191676814,1.195722537,0.006567406,0.266125,-25.99380231,1.677244142,-0.523545662,-0.330881025,-0.373064746,-0.126343498,-0.25514855,-0.096657891,0.093098487,0.044806076,-0.019683014,-0.017409891,0.075614231,0.012645301,0.009948117,0.01054034,0.015389027,0.017870117,0.021737726,0.017515263,0.007187595,0.007520278,0.013968723,0.02390998,0.010550287,0.017728901,male
0.187415947,0.009140701,2.681041042,0.274648338,0.201959808,1.215813976,0.006697783,0.316413043,-26.85935166,1.549862212,-0.099607227,-0.413085967,-0.503550977,-0.02179683,-0.260731831,-0.12650412,0.085254115,0.036730975,-0.070272006,0.115932632,-0.032871699,0.011560677,0.005559249,0.014136118,0.020198867,0.017884799,0.015198685,0.018856272,0.0047885,0.011160424,0.013503055,0.017601866,0.010130796,0.016075694,male
0.200902537,0.010029104,2.78727377,0.278460111,0.21256576,1.483539662,0.00634698,0.339947183,-27.8073543,1.299654791,-0.346483702,-0.347767404,-0.211696489,-0.183739492,-0.155002746,-0.103545019,0.09197494,0.06648835,-0.023664811,0.020404357,0.033618202,0.010002518,0.008907962,0.011055434,0.017105402,0.021438863,0.011326616,0.019911303,0.00413114,0.00811307,0.010761129,0.014389351,0.011437868,0.015033375,male
0.219934845,0.006965746,2.666715284,0.300650569,0.225296736,1.622674277,0.00494652,0.388529412,-29.31895846,1.152441989,-0.382711365,-0.245612109,-0.420304618,-0.011576778,-0.124958727,-0.05577439,0.054657533,-0.015059611,-0.00181105,0.014656477,0.024792888,0.010141693,0.009256887,0.011792765,0.009281438,0.02059062,0.015392001,0.021928849,0.005529109,0.009088093,0.009163193,0.015068009,0.00850429,0.014070162,male
0.110900821,0.014340806,3.004023638,0.196602903,0.177437366,0.982159942,0.006512952,0.18804878,-26.56850836,1.969414729,-0.978552301,-0.390313742,0.011432116,-0.216546968,-0.05871242,-0.097718191,0.096645977,0.036973393,-0.041858889,0.060004635,-0.008390123,0.011121087,0.007276724,0.012989127,0.022646821,0.022324878,0.012757557,0.013135598,0.007742596,0.004860893,0.019649096,0.019957064,0.010893192,0.01847451,male
0.194158627,0.009643973,2.916799096,0.277748701,0.204586537,1.510022809,0.005164461,0.327676991,-28.28971386,0.885955025,-0.815253283,-0.187703175,-0.277446088,-0.013519125,-0.128248932,-0.151714143,0.147099474,0.064163308,0.020194741,0.057090723,0.063447212,0.008451572,0.00874644,0.008295715,0.011650328,0.009322304,0.011290182,0.016952667,0.00600723,0.008942574,0.015238611,0.019602729,0.009026427,0.013769733,male
0.127120107,0.017821638,2.835684364,0.212154518,0.195183536,1.047203185,0.007418055,0.207931034,-26.38590479,1.798672617,-0.686217308,-0.479283488,-0.035165541,-0.123639087,-0.177193234,0.009588816,-0.02154288,0.056603365,0.011851224,0.031662107,-0.008234458,0.012210902,0.007566794,0.016352529,0.012908887,0.021930142,0.020974333,0.01697571,0.007231419,0.012448686,0.017669648,0.017440655,0.014617855,0.019395992,male
0.191014978,0.015334242,2.696547697,0.277260113,0.198879696,1.448777057,0.005679657,0.341633065,-26.82211853,1.082024763,-0.365002911,-0.373307279,-0.346035873,-0.031295546,-0.123560797,-0.052558711,0.064193111,0.04900628,-0.020965988,0.013122606,-0.011152491,0.012434236,0.013887575,0.007250382,0.011753583,0.014414022,0.015742411,0.018017529,0.00791915,0.006672798,0.012489356,0.017331701,0.009801654,0.01596411,male
0.144686672,0.00623515,2.82061322,0.248231058,0.189100886,1.298354434,0.005449502,0.309806202,-28.0668804,1.369296436,-0.05566786,-0.546458801,-0.284534637,-0.072522179,-0.134012984,-0.034062257,0.008150198,-0.000114426,0.041534624,-0.00014976,0.045870892,0.016357164,0.005189301,0.02050268,0.011720197,0.007625767,0.023994435,0.013474421,0.005042041,0.014067523,0.01664355,0.01953092,0.007593996,0.017785646,male
0.14989191,0.006142812,2.69396914,0.242629312,0.198407828,1.412809123,0.004858937,0.302931818,-27.7139028,1.334020345,-0.605774638,-0.466720565,-0.389565927,0.257098504,0.039366052,0.004341006,-0.035958258,0.017338404,0.020052058,0.081227703,-0.034326167,0.008736605,0.005858509,0.017092892,0.01416769,0.009117509,0.027831326,0.014054122,0.008735866,0.009756143,0.011304162,0.016054668,0.006532481,0.014637308,male
0.150253994,0.007529762,2.736468794,0.241127137,0.195186657,1.327973791,0.004746151,0.284073529,-27.8772884,1.549960129,-0.655716739,-0.370839661,-0.225542291,-0.079189572,0.110797379,-0.129677838,0.028009994,0.034502468,0.006417228,0.038755112,-0.030054916,0.017873005,0.007352402,0.019015321,0.007759162,0.010107273,0.015428207,0.018869008,0.008910496,0.010363259,0.010295673,0.02041593,0.010865626,0.014788674,male
0.200495465,0.006305319,2.692782743,0.278376597,0.209945389,1.58477447,0.00462435,0.355670103,-29.05668713,1.292922904,-0.63942177,-0.219150119,-0.271369574,0.038664646,0.162443939,-0.165823701,0.177375651,0.031051632,-0.003024549,-0.010536569,-0.032922828,0.012096696,0.007226552,0.015702609,0.009357612,0.01067688,0.007959542,0.018109065,0.006418484,0.009138311,0.011272459,0.017391735,0.009077309,0.011620771,male
0.163194734,0.007327986,2.654695838,0.269845258,0.213900474,1.322976678,0.005083868,0.317666667,-28.72500437,1.569876588,-0.48548471,-0.482051156,-0.227050635,-0.084813542,0.038312386,-0.036644791,0.049235333,0.057619507,-0.07891646,0.047738019,-0.120337906,0.02236493,0.009561944,0.018511327,0.009780423,0.010090977,0.013702141,0.014781806,0.004267994,0.009498439,0.012112005,0.015358667,0.010350205,0.013822779,male
0.141289751,0.006442418,2.669353435,0.228368577,0.192008562,1.252323907,0.004896724,0.268485401,-27.91239745,1.621254177,-0.507413099,-0.303587302,-0.448005532,0.0252452,-0.033209821,-0.007555057,0.038016222,0.071667317,0.01921898,-0.008902827,-0.032308683,0.015734811,0.009684963,0.020089174,0.009119412,0.010038168,0.018170692,0.016911686,0.005611071,0.008324454,0.011354625,0.025292656,0.009998773,0.015528644,male
0.161601458,0.00580346,2.79361071,0.262784974,0.20489763,1.409479779,0.004996209,0.321467391,-29.05638284,1.263906957,-0.265596151,-0.460434852,-0.207817311,0.05226235,0.000367307,-0.170674918,0.027269393,0.07618757,-0.104777027,0.111302221,-0.057701479,0.016616581,0.007791658,0.016523527,0.006840579,0.009734741,0.012788047,0.026402168,0.008782442,0.010235357,0.012512812,0.015829491,0.009561418,0.015769526,male
0.208945965,0.004984285,2.790046425,0.291651002,0.210470063,1.540592504,0.004561476,0.374565217,-28.17014486,1.009107524,-0.185731154,-0.579264648,-0.339207517,-0.111610839,-0.089934598,0.059112518,0.116176691,0.04659726,-0.012609329,0.025053172,-0.056000653,0.016740229,0.008647776,0.014267926,0.009309931,0.009951042,0.01090642,0.011366796,0.004708813,0.008336037,0.009477974,0.023531412,0.017559678,0.013213111,male
0.158798035,0.007821124,2.702152083,0.252257441,0.198210632,1.383056372,0.004434427,0.294606481,-27.22000543,1.249603963,-0.355717886,-0.324541035,-0.280752745,0.075535564,0.075088996,-0.170579128,-0.002099636,0.059198684,-0.043276052,0.056454301,-0.015257359,0.019515842,0.006510188,0.017946303,0.008840473,0.011394999,0.012091266,0.021423846,0.009360253,0.012712649,0.009544603,0.015657397,0.008787146,0.014111083,male
0.199519201,0.004981246,2.606942434,0.290867208,0.216053348,1.557668766,0.004293033,0.385222772,-29.10733155,1.136734489,-0.062788935,-0.412876639,-0.418254589,0.118548469,0.041336352,-0.074396697,0.095320317,0.027320633,-0.09480394,0.066763969,-0.056925714,0.021793749,0.010442415,0.016741263,0.009788929,0.010855322,0.010935082,0.017663576,0.002569135,0.007519596,0.007555485,0.015313668,0.010079435,0.012531711,male
0.183435817,0.007397979,2.811333445,0.268371319,0.187967835,1.476139961,0.007064724,0.332869565,-28.29517717,1.032774075,-0.639405957,-0.373381413,-0.300142878,0.04249052,-0.129032988,-0.002903656,-0.044182319,-0.087777185,0.055096401,0.035583232,0.036231413,0.013738483,0.006119277,0.013615096,0.011199737,0.013336705,0.016734143,0.019900066,0.009168685,0.00799657,0.008745449,0.010560215,0.01178923,0.01621788,male
0.1762034,0.007648357,2.636437524,0.246783096,0.188278329,1.48157579,0.005303354,0.313960674,-27.0743762,0.96147225,-0.91007,-0.477940154,-0.296062179,0.206798927,-0.005453636,-0.032943002,-0.036321448,-0.103722438,-0.062003358,0.106794076,-0.049039774,0.005878533,0.010738539,0.017012526,0.010086303,0.012148859,0.014912958,0.014413689,0.007021307,0.009970466,0.011781412,0.009490188,0.004847693,0.012477224,male
0.240348823,0.0078167,2.725910795,0.317631834,0.209822608,1.505462476,0.006065046,0.401096774,-28.70541935,1.04100359,-0.503631917,-0.392987709,-0.207208742,0.030814757,0.105950216,-0.054309781,-0.049642046,-0.050013264,-0.128518005,0.131031636,-0.021351349,0.010933251,0.006805404,0.013710445,0.017755135,0.016119667,0.010216275,0.01699138,0.00515691,0.006603673,0.007009877,0.011326524,0.006679018,0.013158274,male
0.202211097,0.011326992,2.80524312,0.298262836,0.20388874,1.733217433,0.005411459,0.403,-28.25470513,0.686715191,-0.471385456,-0.39773995,-0.095006897,0.048457814,-0.017021588,0.080971936,-0.218616534,-0.098649443,0.050447924,0.037288823,0.089855616,0.007704658,0.004906008,0.011274256,0.010525421,0.020783269,0.016319034,0.024013107,0.00550153,0.006494977,0.0049821,0.008759303,0.004079736,0.014311369,male
0.217669238,0.006113294,2.582246458,0.290052871,0.200466582,1.420893364,0.006142615,0.350047468,-28.99532693,1.319253604,-0.683293261,-0.305121602,-0.30460689,0.029186933,0.086720339,0.014063582,0.038552294,-0.084973946,-0.05534554,0.029320824,0.018669591,0.01133899,0.01092743,0.01470282,0.013300232,0.015387413,0.011189607,0.016899983,0.007819206,0.006478186,0.00691445,0.011420728,0.008205126,0.013684522,male
0.212678892,0.013208901,2.433545815,0.28290418,0.208000616,1.496386999,0.005659973,0.342,-27.49707871,1.050591274,-0.652123887,-0.392349766,-0.208028328,0.020962825,0.050587199,0.017784303,-0.046527291,-0.048086074,-0.089175031,0.024507323,-0.027613254,0.011122305,0.007984557,0.017665759,0.010282324,0.00978355,0.011679223,0.016994172,0.004802008,0.010512465,0.012428139,0.010364418,0.006534112,0.011804625,male
0.198178758,0.011430121,2.734562485,0.261840362,0.200326041,1.652668123,0.006184859,0.334612069,-30.30261346,0.81574434,-1.472186471,0.198234047,0.42441522,-0.05150137,-0.17812553,-0.056646886,-0.147939309,0.015184982,0.120644322,-0.052074212,0.127947075,0.010252297,0.00405955,0.013102117,0.008092285,0.012604452,0.006802481,0.017011536,0.005947529,0.011753553,0.011121449,0.016871456,0.010594525,0.012473958,male
0.18271914,0.012898977,2.720859532,0.257541554,0.193289584,1.32104335,0.005915984,0.298074074,-27.22855623,1.060486158,-1.047549514,-0.33771438,-0.090849101,0.024838073,0.062256793,0.011981425,-0.143411723,-0.026264726,-0.069230306,0.058660389,0.047706486,0.009146917,0.005946555,0.01527836,0.015417631,0.01417367,0.014663363,0.017233797,0.009822865,0.010602153,0.012193972,0.009598626,0.007552573,0.015639379,male
0.189573924,0.012022953,2.78069333,0.265502387,0.194495213,1.338566684,0.007621185,0.301195652,-27.63701399,0.991457892,-0.813124785,-0.330260436,-0.065869313,-0.060668923,0.151691044,-0.050671624,-0.141407117,0.007039456,-0.062220665,0.018528143,0.009316207,0.011613577,0.00470058,0.017413355,0.016180005,0.017186638,0.010645073,0.013690203,0.011267668,0.008329389,0.008666052,0.012107025,0.006200613,0.015005541,male
0.23382489,0.007179832,2.428281719,0.296653028,0.203864393,1.535155472,0.005894191,0.369755435,-28.54784158,0.748417138,-0.724149675,-0.282674621,-0.260350083,0.098694186,-0.039508873,0.013581357,-0.038455081,0.009650105,-0.055090256,0.043438483,0.024081472,0.008855832,0.006657113,0.015281204,0.014520419,0.009915522,0.010353319,0.015767423,0.005901123,0.007246186,0.008621836,0.011700699,0.005813657,0.010110222,male
0.178882362,0.011837803,2.838452624,0.25908875,0.197642204,1.306035553,0.0062312,0.300529197,-27.65193803,1.268712879,-0.563568435,-0.610957657,-0.349073835,0.062900636,-0.124137837,0.105642952,-0.043632311,0.086104374,0.008650822,0.017808277,-0.047312146,0.008945809,0.005937899,0.014809435,0.014524741,0.016566256,0.012637029,0.017229452,0.007029521,0.006020561,0.017588027,0.017694098,0.010878983,0.016290728,male
0.135875863,0.016688942,2.823563817,0.218090335,0.194939277,1.064148875,0.006225507,0.23349537,-26.25343583,1.669081755,-1.050058632,-0.42838385,-0.39502864,0.196936495,0.020480193,-0.053577684,0.02633292,0.061213139,-0.04963079,0.125248105,-0.040240081,0.013181059,0.006144875,0.010390711,0.010845361,0.023930593,0.012485469,0.021708123,0.009726917,0.006879935,0.014784159,0.012790896,0.0192936,0.018904897,male
0.206280578,0.006045395,2.80299821,0.288644099,0.222823488,1.428760621,0.004532843,0.363314394,-28.53548252,1.466493725,-0.211926458,-0.368590465,-0.299916447,0.003475582,-0.034622932,0.083099997,-0.011239537,0.124969173,-0.07476375,0.075115506,0.001876978,0.007638583,0.004084957,0.016813074,0.023516129,0.022675566,0.00610214,0.01850953,0.00451478,0.005595532,0.012850214,0.030030961,0.009695734,0.016756804,male
0.20580921,0.01320792,2.773152939,0.270005258,0.208071229,1.33690492,0.00550841,0.32275974,-27.53095108,1.305467244,-1.055711744,-0.188624177,-0.287720451,0.149716162,0.231921199,-0.195589976,0.075842325,0.043566992,-0.065359557,0.092167984,-0.04503777,0.008798847,0.007588397,0.016101338,0.012395383,0.014541639,0.00990533,0.026200941,0.019646188,0.005262933,0.011233423,0.012141983,0.007364231,0.016616023,male
0.206968555,0.005552565,2.74726598,0.282938572,0.216771455,1.464159269,0.004928935,0.34511658,-28.61414619,1.345104106,-0.303679163,-0.479074645,-0.185680504,0.053564089,-0.026885583,0.054801256,-0.068098511,0.128666705,-0.05667509,0.076659747,-0.007052779,0.008188096,0.004199866,0.007938513,0.01170479,0.024935219,0.011340526,0.015443542,0.009300501,0.007811252,0.009698338,0.020042241,0.016668698,0.014809627,male
0.195217798,0.003559905,2.655761047,0.267585063,0.214763283,1.35206967,0.005055338,0.298234266,-29.32169395,1.365574718,-0.740597876,-0.332130895,-0.242716852,-0.006774166,0.192985357,0.01991017,-0.05396794,0.046778163,-0.059946083,0.094419172,0.008566406,0.006578756,0.005766981,0.013379875,0.023366066,0.020396021,0.009409676,0.016886834,0.008480299,0.006930855,0.010727426,0.018665881,0.008281937,0.013333229,male
0.20759502,0.006767856,2.617536998,0.262611821,0.207824863,1.457766446,0.005779148,0.323421053,-28.89388998,1.286549718,-1.186712468,-0.310810652,-0.173283506,0.066486097,0.125708886,0.070418032,-0.031507455,0.030781381,0.013570827,0.103160239,-0.055533591,0.007218548,0.007513692,0.013030978,0.013109685,0.016792884,0.01381233,0.014516199,0.00730151,0.007010431,0.011907916,0.008929456,0.007981275,0.011975986,male
0.262970017,0.010105092,2.764409488,0.330553764,0.23120174,1.643674808,0.004745613,0.421869565,-29.04712342,0.998750254,-0.725147202,-0.347448325,-0.093817669,0.014177456,0.041149141,-0.063680247,0.045360065,0.035779273,0.002185227,0.069195809,-0.064085013,0.006258834,0.004924139,0.012239061,0.012450105,0.012372281,0.007735488,0.019288767,0.007386002,0.006837162,0.012972647,0.018210251,0.008808416,0.013451144,male
0.192449682,0.010133264,2.630302466,0.263607065,0.21275501,1.380580658,0.00588847,0.31322327,-27.95576046,1.38772547,-0.965977057,-0.380928201,-0.203881493,0.165301181,0.054802407,-0.021935872,0.069794607,0.018381705,-0.05885123,0.120373872,-0.081558343,0.010131158,0.006916987,0.011730972,0.011950136,0.0185178,0.010789012,0.01810987,0.007825361,0.006300255,0.010368331,0.014821667,0.015818952,0.01337997,male
0.204090064,0.005003478,2.427421601,0.272989574,0.232676619,1.494092444,0.004568357,0.32026699,-31.17557461,1.176601392,-0.939509009,-0.260418587,-0.151734903,0.123144067,0.085357183,-0.046467809,-0.032340579,0.000186869,-0.011923378,0.07341051,-0.062404082,0.006672355,0.006627776,0.0137387,0.012479256,0.016778576,0.011615043,0.016754202,0.008236721,0.01032554,0.010812887,0.015926707,0.008825791,0.010986956,male
0.159347892,0.011936645,2.910578814,0.245546701,0.197309355,1.19858511,0.006536353,0.288685345,-26.91197087,1.602501336,-0.344440342,-0.355952243,-0.362762231,0.094411175,-0.237269298,-0.028060426,-0.106660616,-0.111415757,-0.116293214,0.015343043,-0.036491753,0.012022223,0.005816265,0.016088548,0.022688237,0.024041885,0.02597896,0.019188984,0.004604808,0.00752209,0.007915341,0.013711411,0.009925912,0.019962055,male
0.167287598,0.010077099,2.675768217,0.22898874,0.196138176,1.188542351,0.005506885,0.264360465,-26.29654583,1.654409092,-0.870383016,-0.373439935,-0.386889913,0.243962088,-0.186079337,-0.025201204,-0.052636779,-0.013688968,-0.143215483,0.084961372,-0.19479704,0.011403534,0.009835471,0.017260113,0.01698727,0.012571693,0.016389343,0.014090012,0.011979435,0.014549305,0.011156547,0.015152643,0.007600131,0.01409392,male
0.193044878,0.004905703,2.6270562,0.26005016,0.203807188,1.337494595,0.005672357,0.308053571,-28.05233894,1.518520871,-0.392525755,-0.262339388,-0.247436542,-0.00489611,-0.108803222,-0.054754383,0.006392081,-0.101958509,-0.147580309,0.049776383,-0.12254519,0.010761295,0.007234835,0.019654504,0.024176722,0.022921664,0.013000938,0.015278591,0.006323637,0.007597091,0.010773689,0.014833789,0.0073307,0.014939786,male
0.270047705,0.010057243,2.469056597,0.310326584,0.208468858,1.564110282,0.005255614,0.398695652,-29.08303111,0.934648459,-0.816312742,-0.265414612,-0.080217462,0.069970817,0.015046385,-0.170162826,-0.133223608,0.144733927,-0.207158228,0.123668946,-0.083479715,0.007421161,0.004002933,0.009231842,0.013511102,0.009084187,0.008204803,0.012994664,0.01200403,0.012825132,0.00923479,0.012580014,0.005678312,0.010594784,male
0.199097186,0.011742408,2.459430954,0.24684659,0.214116574,1.144496944,0.006199667,0.294129213,-27.73541614,1.94657578,-0.571332519,-0.346475907,-0.40976002,0.020885553,-0.074612008,-0.064459441,-0.097834421,-0.010053945,-0.14807817,0.00785998,-0.129282817,0.016693697,0.008069287,0.014972467,0.020834709,0.017243292,0.013633066,0.017518231,0.008055208,0.008190396,0.014221182,0.016976884,0.009945998,0.01270033,male
0.200055264,0.007450946,2.697073336,0.271526247,0.204619079,1.366093634,0.004555947,0.32788961,-27.27440757,1.339829185,-0.275289665,-0.493921675,-0.30953796,0.085492498,-0.168927554,0.002752079,-0.049947542,-0.043914322,-0.172007705,0.088184724,-0.132357401,0.008874608,0.007690673,0.020157508,0.028522519,0.014291457,0.010562127,0.014459361,0.007225225,0.006359419,0.010049441,0.013615994,0.006991069,0.014924505,male
0.221399434,0.011265418,2.769517853,0.286481066,0.215542601,1.403153555,0.005016186,0.360787037,-26.8828602,1.483644781,-0.457190827,-0.319635325,-0.294848821,0.024400253,0.007635506,-0.168071696,-0.005736758,0.006367004,-0.186360017,0.136103862,-0.12233665,0.011792239,0.006565686,0.013555581,0.024172702,0.014639277,0.014213448,0.025639701,0.007683275,0.005952474,0.010755599,0.014402562,0.005637687,0.015711936,male
0.283213212,0.006877617,2.790345457,0.355096002,0.221881014,1.740872102,0.004290743,0.456063218,-29.33399613,0.813042541,-0.157469193,-0.444233684,-0.260416352,0.060393184,-0.098059392,-0.122908816,0.017490378,0.066138023,-0.184780355,0.108173614,-0.087384103,0.006664002,0.007496872,0.008987133,0.009959502,0.008862158,0.015408252,0.013868685,0.007816047,0.006518307,0.006792134,0.011470063,0.005484317,0.010812961,male
0.251070417,0.010464579,2.72912572,0.310773555,0.208865784,1.462295661,0.005949533,0.393157895,-28.03029552,1.189630301,-0.777430817,-0.429018966,-0.44030204,0.003652629,0.037616742,-0.098856819,-0.064177176,-0.002235225,-0.161335823,0.10507697,-0.119227029,0.010249013,0.007763519,0.014295918,0.01200538,0.011270201,0.012954167,0.020316315,0.008157064,0.007882887,0.006408539,0.010592041,0.005415557,0.012364785,male
0.174061034,0.017852623,2.762748428,0.24501704,0.20382425,1.303000123,0.005905989,0.291168224,-26.31009187,1.80955589,-0.567913669,-0.209972038,-0.403432045,-0.091911123,-0.098564294,-0.049110662,0.017834615,-0.047987483,-0.144679227,-0.021541097,-0.006999481,0.011374294,0.008932181,0.017602418,0.021655192,0.020478204,0.013770425,0.019887558,0.005458665,0.006465482,0.011410285,0.014285914,0.013197552,0.016514891,male
0.136922455,0.01549634,2.95084167,0.231649411,0.196175936,1.115072432,0.006663558,0.237148438,-27.21594164,1.583501074,-0.343319436,-0.285497095,-0.337927233,-0.010651709,-0.210358984,-0.014492072,0.05460751,-0.05639679,-0.045282016,0.075545371,0.004786951,0.014150884,0.009996359,0.012474151,0.02167398,0.024511001,0.019441688,0.019073051,0.004365967,0.008344371,0.008543368,0.01264253,0.017554886,0.022001261,male
0.126390506,0.022182962,2.900083147,0.212624011,0.205294371,0.877172151,0.006145035,0.190192308,-26.5411392,1.987294058,-0.402516934,-0.456123082,-0.294456458,0.048299069,-0.101448341,-0.097568643,0.019503131,-0.050321412,-0.087826145,0.142505679,-0.032762962,0.009790503,0.006685511,0.011177929,0.027903043,0.035096413,0.013604815,0.018891894,0.008524196,0.006891801,0.011125234,0.021559222,0.016407199,0.023077379,male
0.167140377,0.00751447,2.816770663,0.249342926,0.21728953,1.272481182,0.00644973,0.28191129,-29.70948261,1.631028171,-0.787012063,-0.140915011,-0.224381738,-0.145145702,-0.027109517,-0.049351534,-0.059596254,0.080024749,-0.074803993,0.020905913,0.008623534,0.014496715,0.008639776,0.012012623,0.011676325,0.01881463,0.017604969,0.021287262,0.009011865,0.011743822,0.008853129,0.016115138,0.013316576,0.018881458,male
0.150480894,0.009019039,2.849458075,0.252467255,0.219547658,1.328739245,0.005473848,0.313445946,-29.88301662,1.480693902,-0.339112737,0.031091103,-0.302749109,-0.116819849,-0.139133861,-0.108549331,-0.121763188,-0.032552132,0.00165775,-0.10145828,0.102219347,0.013116876,0.015071164,0.017101107,0.015879401,0.015872498,0.027532214,0.035373818,0.005514461,0.007388593,0.008251998,0.011390608,0.004239913,0.020715499,male
0.160081681,0.009839577,2.858136724,0.260870484,0.223733832,1.267060831,0.005943393,0.300631579,-27.95838692,1.591552843,-0.261121067,-0.164548014,-0.245342739,-0.115639989,-0.094235528,-0.083048542,-0.044067598,0.024780351,-0.044666511,0.005069032,-0.044732812,0.014421369,0.010955819,0.01594662,0.017171741,0.024250854,0.02085751,0.020086815,0.005441405,0.010380204,0.011877095,0.01583151,0.00920231,0.020414138,male
0.160180384,0.014138321,2.910485498,0.240547787,0.200107019,1.139030383,0.007195916,0.263293651,-27.15420578,1.652380691,-0.667188777,-0.36989082,-0.180229361,-0.188213422,0.002195611,-0.115954811,-0.043642069,-0.0391971,-0.060145276,0.110397368,-0.018723736,0.012531691,0.007110464,0.012032385,0.020181684,0.020608423,0.029108528,0.018542606,0.004170885,0.005717183,0.00832649,0.013519225,0.008761695,0.019814588,male
0.152344903,0.012280539,2.870747636,0.227105084,0.208111136,1.10463374,0.007825096,0.247337398,-27.78388394,1.985513816,-0.819901944,-0.298569523,-0.151208658,-0.204944608,-0.033415536,0.076414882,-0.080590115,0.054631929,-0.048790612,0.003112841,0.025764492,0.016886477,0.011014683,0.023181348,0.02007025,0.019693604,0.012214659,0.013684232,0.004271017,0.012104439,0.011209324,0.012844096,0.010951341,0.018891822,male
0.170876861,0.008863758,2.869374313,0.259072225,0.216417814,1.110721037,0.006613294,0.263197279,-28.77440721,1.775967978,-0.055235923,-0.22298251,-0.124027829,-0.111922587,-0.187847815,-0.127066358,-0.081661992,0.010404229,-0.034180535,0.068305878,-0.002571088,0.011346671,0.003762833,0.020205297,0.041627186,0.027262988,0.009272263,0.017147909,0.002942889,0.01320308,0.012782065,0.013691136,0.00933187,0.023583793,male
0.158997767,0.016942151,2.94837868,0.237486209,0.210061782,1.064372305,0.00642181,0.245955882,-26.82813101,1.924308003,-0.323293226,-0.234793892,-0.192654527,-0.18164122,-0.179718439,-0.018757964,0.019004806,-0.090669853,-0.087861416,0.080560666,-0.039529711,0.012094065,0.013167359,0.016818101,0.017787761,0.036786508,0.018077342,0.01645661,0.002698612,0.010874342,0.008511061,0.012411647,0.015514085,0.023622585,male
0.158570515,0.010086268,2.77928639,0.243615876,0.218199551,1.201637212,0.006735785,0.273830935,-27.81617986,1.707547505,-0.239480338,0.003154164,-0.321396246,-0.055759997,-0.144543963,-0.169770703,-0.044644183,-0.033504964,-0.031227289,0.044407039,-0.013671504,0.011205176,0.004027163,0.019803187,0.035369558,0.023466302,0.013830051,0.020556344,0.002932662,0.010098591,0.017865593,0.017245494,0.008485407,0.022061044,male
